"x","y","occ"
8.98615,39.7688,1
9.205662087399,40.3773192532006,0
8.51143298793018,40.0611960191509,0
8.94169,39.7481,1
9.06347058509816,40.9762895913999,0
8.537447,40.446998,1
8.32742045554086,41.0594799161498,0
8.951793,39.01746,1
8.984953,39.756163,1
8.505727,40.360087,1
8.4696119578417,40.5187428052754,0
8.98819273093889,39.2542498690768,0
8.61180346014254,39.6535634278764,0
8.946027,39.746757,1
8.951263,39.745275,1
8.37760569164704,40.7183995846752,0
9.68242183040771,40.002962791826,0
8.74563075642569,40.5021047403254,0
8.986342,39.753565,1
8.973565,39.770304,1
8.959267,39.769,1
8.458123,39.733542,1
8.96221,39.7691,1
8.565142,40.344328,1
9.57368715217765,39.7700298825262,0
9.08856320315125,39.6618824603514,0
8.75399496244338,39.4788637459016,0
9.18056946934591,39.7617108500513,0
8.99465,39.7452,1
8.98819273093889,40.5353808702254,0
8.966247,39.770599,1
8.839904,40.040631,1
8.979432,39.760278,1
9.47331667996529,40.3107669934007,0
8.940168,40.453189,1
9.59877977023074,41.0178847537749,0
8.93858,39.7677,1
8.98173,39.773664,1
9.32276097164675,40.3690002207256,0
9.38967461978833,40.1693434413258,0
8.98709,39.7341,1
8.62853187217793,39.5620540706515,0
8.78745178651417,39.2875259989768,0
9.49840929801838,40.7183995846752,0
8.58671084208945,39.1377834144269,0
8.83763702262035,39.5454160057015,0
8.980289,39.771398,1
9.535436,40.095608,1
8.99836,39.7377,1
9.28930414757597,39.8615392397511,0
8.842151,40.02164,1
8.999308,39.750621,1
9.507298,40.304748,1
8.97534,39.7709,1
8.414367,40.658207,1
8.982827,39.77117,1
9.25584732350518,40.0861531165759,0
8.97705,39.7486,1
9.22239049943439,40.6601663573503,0
8.95667,39.7385,1
8.66198869624872,39.2126547067018,0
9.12202002722204,39.9364105320261,0
8.98819273093889,40.9846086238749,0
8.66198869624872,39.7284347201513,0
8.82090861058496,40.2525337660757,0
8.75399496244338,40.9097373316,0
8.35251307359395,40.5353808702254,0
8.97673,39.7664,1
9.25584732350518,41.1759463707997,0
8.898057,40.346315,1
8.68007,40.21726,1
8.973663,39.773783,1
8.752998,40.514869,1
