"x","y","occ"
8.90455067076192,40.5353808702254,0
9.146693,39.185402,1
8.9547359068681,40.8598231367501,0
8.82927281660265,40.5436999027004,0
8.89618646474423,39.1461024469019,0
9.14711264527512,41.1343512084248,0
9.13038423323973,40.4605095779505,0
9.15547685129282,40.9846086238749,0
9.39803882580602,39.2126547067018,0
8.2103215712931,40.6601663573503,0
8.92964328881501,40.0861531165759,0
9.41476723784142,40.2691718310257,0
8.96221,39.7691,1
9.42313144385911,40.8431850718001,0
8.72890234439029,40.6352092599253,0
9.02164955500968,39.8615392397511,0
8.63689607819563,39.4539066484766,0
9.51513771005378,40.8515041042751,0
9.22239049943439,40.5520189351754,0
9.23075470545209,39.4372685835266,0
8.90455067076192,39.054593089677,0
9.14711264527512,40.3939573181506,0
8.44451933978861,40.7183995846752,0
9.01328534899198,39.6036492330264,0
9.56532294615995,39.6868395577763,0
9.52350191607147,40.8515041042751,0
9.48168088598299,39.7866679474762,0
9.26421152952288,39.3790353562017,0
9.05510637908046,40.3523621557756,0
8.90455067076192,39.986324726876,0
8.66198869624872,40.7516757145752,0
9.1972978813813,41.2175415331747,0
9.05510637908046,40.1527053763758,0
8.60343925412485,40.4854666753755,0
8.56161822403636,40.1194292464759,0
9.4649524739476,40.3939573181506,0
8.63689607819563,39.4705447134266,0
8.98819273093889,39.2958450314518,0
8.61180346014254,39.2209737391768,0
8.96669,39.7672,1
9.04674217306276,41.0012466888249,0
9.12202002722204,40.6851234547753,0
8.23541418934619,40.5769760326004,0
8.7121739323549,38.9381266350271,0
8.94169,39.7481,1
8.66198869624872,40.6684853898253,0
8.65362449023102,39.986324726876,0
9.38967461978833,39.986324726876,0
9.23075470545209,39.2376118041268,0
8.62853187217793,39.6785205253013,0
8.96315,39.756,1
9.18893367536361,39.8781773047011,0
9.51513771005378,40.8431850718001,0
9.64896500633692,39.953048596976,0
8.950635,39.764592,1
8.91291487677962,39.8449011748012,0
8.843716,40.02271,1
8.97982852492119,40.6601663573503,0
8.97534,39.7709,1
9.18056946934591,39.6618824603514,0
8.92127908279732,39.1710595443269,0
9.50677350403608,39.994643759351,0
9.74097127253158,40.6102521625003,0
9.17220526332821,40.1277482789509,0
8.80418019854956,40.3024479609257,0
9.01328534899198,39.3374401938267,0
9.02164955500968,40.8431850718001,0
8.89618646474423,39.4788637459016,0
9.48168088598299,40.8099089419001,0
9.42313144385911,40.7766328120002,0
8.93858,39.7677,1
8.96684,39.7749,1
8.39433410368243,40.8182279743751,0
9.2140262934167,40.6768044223003,0
8.91291487677962,40.2774908635007,0
9.1972978813813,39.4539066484766,0
9.55695874014226,40.3773192532006,0
9.03837796704507,40.6934424872502,0
9.31439676562906,40.2109386037008,0
9.23075470545209,40.5353808702254,0
9.43985985589451,40.4771476429005,0
8.9687,39.7657,1
9.53186612208917,39.5038208433265,0
8.64526028421333,40.8348660393251,0
9.2140262934167,39.8365821423262,0
9.09692740916894,40.8598231367501,0
9.62387238828383,39.961367629451,0
8.43615513377091,39.969686661926,0
8.86272964067344,39.6119682655014,0
8.51143298793018,39.2459308366018,0
8.74563075642569,39.986324726876,0
9.52350191607147,39.4539066484766,0
9.24748311748748,39.2292927716518,0
9.07183479111585,40.7267186171502,0
8.77072337447878,40.4272334480505,0
8.9631001128858,39.5786921356014,0
9.02164955500968,39.8365821423262,0
9.43149564987681,39.6202872979764,0
9.00492114297428,40.7766328120002,0
8.43615513377091,39.9114534346011,0
9.33948938368215,39.7866679474762,0
8.73726655040799,39.3956734211516,0
9.31439676562906,40.0611960191509,0
8.960107,39.753809,1
8.41942672173552,39.2126547067018,0
8.82927281660265,40.4771476429005,0
9.02164955500968,39.2043356742269,0
8.27723521943468,39.1627405118519,0
9.52350191607147,40.5603379676504,0
9.15547685129282,39.953048596976,0
9.40640303182372,41.0345228187249,0
9.16384105731052,40.7599947470502,0
9.11365582120434,39.6785205253013,0
9.4565882679299,40.8099089419001,0
8.42779092775322,39.087869219577,0
9.42313144385911,40.4937857078505,0
8.9631001128858,40.0445579542009,0
9.33948938368215,39.6951585902513,0
8.19359315925771,40.7599947470502,0
8.52816139996558,40.7017615197252,0
8.89618646474423,39.096188252052,0
9.38967461978833,40.4937857078505,0
9.49004509200068,40.5353808702254,0
8.7121739323549,40.6851234547753,0
9.52350191607147,39.5620540706515,0
8.98507,39.7635,1
8.88782225872653,39.8282631098512,0
9.17220526332821,39.4622256809516,0
8.84600122863805,40.7516757145752,0
9.29766835359366,40.2525337660757,0
9.35621779571754,40.9679705589249,0
9.23075470545209,41.2009034682247,0
8.982827,39.77117,1
9.39803882580602,39.3041640639267,0
8.67035290226642,39.087869219577,0
8.949876,39.747543,1
8.57834663607176,39.2625689015518,0
8.97192,39.771482,1
9.59877977023074,40.6019331300253,0
8.79581599253187,38.9298076025521,0
9.64896500633692,39.9114534346011,0
8.62016766616024,39.5287779407515,0
9.76606389058467,40.4105953831005,0
8.92964328881501,41.0178847537749,0
9.07183479111585,39.6951585902513,0
8.52816139996558,39.6868395577763,0
8.79581599253187,39.3956734211516,0
9.37294620775293,40.0611960191509,0
8.76235916846108,40.4355524805255,0
9.26421152952288,41.1093941109998,0
8.59507504810715,40.7599947470502,0
8.963551,39.764616,1
9.07183479111585,41.0345228187249,0
8.56161822403636,39.3124830964017,0
9.37294620775293,39.2792069665018,0
8.839904,40.040631,1
8.66198869624872,40.7683137795252,0
8.49470457589479,39.2292927716518,0
9.14711264527512,39.9447295645011,0
9.01328534899198,39.3041640639267,0
8.97146431890349,40.6435282924003,0
8.92964328881501,40.7766328120002,0
9.1972978813813,39.2292927716518,0
9.34785358969984,40.6518473248753,0
9.64896500633692,39.961367629451,0
9.4482240619122,41.0677989486248,0
8.971921,39.77473,1
8.62016766616024,39.6036492330264,0
9.64896500633692,39.9031344021261,0
8.85436543465574,40.7433566821002,0
8.56998243005406,40.5436999027004,0
8.66198869624872,40.6768044223003,0
8.57834663607176,39.6369253629264,0
9.56532294615995,39.6202872979764,0
9.25584732350518,40.4521905454755,0
9.48168088598299,39.3124830964017,0
8.98819273093889,39.2043356742269,0
8.88782225872653,39.1960166417519,0
8.73726655040799,39.3540782587767,0
9.29766835359366,40.9679705589249,0
9.4649524739476,41.0511608836749,0
8.81254440456726,39.1544214793769,0
9.35621779571754,39.6036492330264,0
8.79581599253187,39.1211453494769,0
9.11365582120434,39.5038208433265,0
9.4565882679299,41.0761179810998,0
9.43149564987681,41.0428418511999,0
8.98615,39.7688,1
8.461247751824,40.7433566821002,0
8.51143298793018,39.2376118041268,0
9.63223659430153,40.0528769866759,0
9.42313144385911,39.9280914995511,0
9.61550818226613,40.2608527985507,0
9.64896500633692,40.3939573181506,0
8.62016766616024,40.5686570001254,0
9.00492114297428,40.6102521625003,0
8.57834663607176,39.3956734211516,0
9.42313144385911,40.2608527985507,0
8.4779761638594,39.2958450314518,0
9.64060080031922,40.5603379676504,0
9.00492114297428,39.6202872979764,0
9.36458200173524,40.884780234175,0
8.50306878191249,39.3291211613517,0
8.98709,39.7341,1
8.20195736527541,40.8431850718001,0
9.39803882580602,39.5038208433265,0
8.74563075642569,39.7783489150012,0
8.78745178651417,40.8431850718001,0
9.28930414757597,40.2026195712258,0
8.73726655040799,39.7700298825262,0
8.49470457589479,39.1627405118519,0
8.74563075642569,39.6951585902513,0
8.59507504810715,40.0528769866759,0
8.57834663607176,39.5204589082765,0
8.82927281660265,39.3291211613517,0
9.03001376102737,40.6102521625003,0
9.62387238828383,39.5870111680764,0
9.12202002722204,40.8015899094251,0
8.949052,39.75398,1
9.23911891146979,39.5786921356014,0
8.72890234439029,40.4605095779505,0
9.48168088598299,40.011281824301,0
8.77072337447878,40.6684853898253,0
8.75399496244338,39.2625689015518,0
8.4524,39.72789,1
8.41106251571782,40.5852950650754,0
9.08019899713355,39.5454160057015,0
9.55695874014226,39.6785205253013,0
9.38967461978833,39.8864963371761,0
9.26421152952288,40.5187428052754,0
8.2103215712931,40.8015899094251,0
8.19359315925771,40.7932708769501,0
8.951263,39.745275,1
8.36924148562934,39.087869219577,0
9.33948938368215,41.1842654032747,0
8.97952,39.7352,1
8.93800749483271,39.1710595443269,0
8.77072337447878,39.3956734211516,0
8.42779092775322,39.9031344021261,0
8.87109384669114,39.7367537526263,0
8.369412,40.533481,1
9.18893367536361,39.2625689015518,0
9.14711264527512,39.5121398758015,0
8.90455067076192,39.8864963371761,0
8.50306878191249,39.4871827783765,0
8.952435,39.017447,1
9.64896500633692,40.4105953831005,0
8.7038097263372,40.6768044223003,0
8.7205381383726,39.037955024727,0
9.12202002722204,40.2275766686507,0
9.03837796704507,39.8781773047011,0
8.87109384669114,39.5953302005514,0
9.09692740916894,39.6868395577763,0
8.77072337447878,39.112826317002,0
8.94291,39.755691,1
8.98819273093889,40.5436999027004,0
9.64896500633692,40.8099089419001,0
9.13874843925743,40.6019331300253,0
8.97982852492119,40.5603379676504,0
8.92964328881501,40.8099089419001,0
8.95265,39.748,1
8.57834663607176,40.5686570001254,0
8.92127908279732,39.969686661926,0
8.87109384669114,39.1461024469019,0
8.92964328881501,40.95965152645,0
9.03001376102737,39.6868395577763,0
9.53186612208917,39.6452443954014,0
9.47331667996529,40.6768044223003,0
9.11365582120434,39.4289495510516,0
8.62853187217793,40.4355524805255,0
8.77072337447878,39.2708879340268,0
9.11365582120434,40.1776624738008,0
8.79581599253187,40.901418299125,0
8.86272964067344,39.8781773047011,0
8.68708131430181,39.9031344021261,0
9.23911891146979,40.7433566821002,0
8.18522895324002,40.934694429025,0
8.55325401801866,39.1960166417519,0
9.1972978813813,40.1111102140009,0
9.52350191607147,39.1377834144269,0
9.28930414757597,39.8282631098512,0
9.23911891146979,39.5287779407515,0
8.85436543465574,39.1793785768019,0
8.77908758049647,40.7849518444751,0
8.81254440456726,39.953048596976,0
9.41476723784142,40.6019331300253,0
8.86272964067344,40.884780234175,0
9.53186612208917,39.8449011748012,0
9.30603255961136,39.3707163237267,0
8.461247751824,40.7849518444751,0
9.31439676562906,39.4871827783765,0
9.25584732350518,40.1527053763758,0
9.27257573554057,39.7700298825262,0
9.4482240619122,39.6119682655014,0
9.43985985589451,39.4705447134266,0
8.75399496244338,40.2442147336007,0
9.33112517766445,39.5620540706515,0
8.72890234439029,39.4955018108515,0
8.36924148562934,40.7100805522002,0
9.16384105731052,40.92637539655,0
8.66198869624872,39.1793785768019,0
8.98819273093889,40.901418299125,0
8.99655693695659,39.1461024469019,0
8.95099,39.749068,1
8.48634036987709,39.6618824603514,0
8.85436543465574,40.4937857078505,0
8.7205381383726,40.1527053763758,0
8.45288354580631,39.961367629451,0
9.27257573554057,40.2774908635007,0
8.65362449023102,39.4871827783765,0
9.16384105731052,40.934694429025,0
9.00492114297428,40.1360673114258,0
9.4482240619122,40.9762895913999,0
8.66198869624872,39.0213169597771,0
8.54488981200097,39.4788637459016,0
8.74563075642569,40.6352092599253,0
8.984953,39.756163,1
9.43985985589451,41.0511608836749,0
8.94637170085041,40.7683137795252,0
9.18893367536361,40.7017615197252,0
8.45288354580631,39.1377834144269,0
9.07183479111585,39.5703731031265,0
8.54488981200097,39.5537350381765,0
8.67035290226642,39.8781773047011,0
9.48168088598299,40.036238921726,0
8.80418019854956,40.8764612017,0
8.973565,39.770304,1
9.00492114297428,39.1377834144269,0
8.537447,40.446998,1
8.82927281660265,39.8948153696511,0
8.33578466155855,40.7183995846752,0
8.57834663607176,39.4039924536266,0
9.00492114297428,39.4539066484766,0
9.68242183040771,40.6185711949753,0
8.92127908279732,40.2691718310257,0
8.56161822403636,39.8948153696511,0
9.1972978813813,39.8033060124262,0
9.04674217306276,40.5436999027004,0
8.461247751824,40.5520189351754,0
8.7205381383726,39.087869219577,0
9.4482240619122,39.8449011748012,0
9.55695874014226,40.8681421692251,0
9.35621779571754,40.2941289284507,0
9.25584732350518,39.7450727851013,0
9.02164955500968,40.5104237728004,0
8.55325401801866,40.5936140975504,0
9.507298,40.304748,1
9.12202002722204,40.011281824301,0
9.06347058509816,39.8116250449012,0
8.9547359068681,39.8948153696511,0
9.47331667996529,41.1093941109998,0
8.51143298793018,40.7599947470502,0
9.48168088598299,39.7949869799512,0
8.82090861058496,39.8864963371761,0
8.4696119578417,39.2708879340268,0
9.63223659430153,40.7183995846752,0
9.33948938368215,40.0778340841009,0
8.983838,39.757709,1
8.84600122863805,39.4539066484766,0
8.53652560598327,39.4788637459016,0
9.25584732350518,41.1093941109998,0
9.02164955500968,39.5038208433265,0
8.2103215712931,40.7433566821002,0
8.43615513377091,40.7516757145752,0
9.11365582120434,39.6868395577763,0
9.55695874014226,39.1461024469019,0
8.94637170085041,39.8365821423262,0
9.18056946934591,39.4955018108515,0
8.62853187217793,40.0944721490509,0
9.51513771005378,39.4871827783765,0
8.78745178651417,40.4438715130005,0
9.43985985589451,40.9097373316,0
8.9631001128858,40.0861531165759,0
8.76235916846108,39.6036492330264,0
9.14711264527512,40.5603379676504,0
9.506157,40.304178,1
9.35621779571754,40.8764612017,0
9.40640303182372,39.1793785768019,0
9.60714397624844,40.3523621557756,0
8.41942672173552,39.3790353562017,0
9.52350191607147,40.6019331300253,0
9.273738,40.612358,1
9.42313144385911,41.0761179810998,0
8.57834663607176,39.4372685835266,0
9.37294620775293,40.9097373316,0
8.42779092775322,40.3357240908256,0
9.11365582120434,39.7949869799512,0
8.35251307359395,40.8265470068501,0
9.08019899713355,40.8515041042751,0
9.27257573554057,40.1027911815259,0
8.90455067076192,39.8365821423262,0
8.50306878191249,40.5353808702254,0
9.24748311748748,39.953048596976,0
9.30603255961136,41.1759463707997,0
9.28093994155827,39.6119682655014,0
8.92964328881501,39.6702014928263,0
9.16384105731052,39.9280914995511,0
9.15547685129282,40.2858098959757,0
9.25584732350518,40.2691718310257,0
8.86272964067344,39.6702014928263,0
9.13038423323973,39.7450727851013,0
9.78279230262007,40.5187428052754,0
9.12202002722204,39.2625689015518,0
9.58205135819535,39.6702014928263,0
9.03837796704507,40.5021047403254,0
8.50306878191249,40.2192576361758,0
9.26421152952288,40.0695150516259,0
8.82090861058496,39.037955024727,0
9.54023032810687,41.1343512084248,0
9.31439676562906,41.1093941109998,0
8.97982852492119,40.8598231367501,0
9.61550818226613,40.6352092599253,0
9.28930414757597,40.95965152645,0
8.67035290226642,39.6868395577763,0
8.83763702262035,39.3041640639267,0
9.60714397624844,40.2275766686507,0
8.75399496244338,39.4871827783765,0
9.2140262934167,39.5537350381765,0
8.84600122863805,39.2209737391768,0
8.58671084208945,40.8099089419001,0
8.23541418934619,40.8681421692251,0
8.2270499833285,40.6684853898253,0
8.66198869624872,40.5104237728004,0
9.552784,41.003035,1
8.68708131430181,39.9114534346011,0
9.52350191607147,40.884780234175,0
9.00492114297428,39.4955018108515,0
8.987717,39.761805,1
8.4779761638594,39.2209737391768,0
8.97982852492119,39.8698582722261,0
8.73726655040799,39.8615392397511,0
8.75399496244338,39.4705447134266,0
9.18893367536361,40.5270618377504,0
9.23075470545209,39.2708879340268,0
9.47331667996529,40.7017615197252,0
8.66198869624872,39.6618824603514,0
8.92127908279732,40.918056364075,0
8.59507504810715,39.978005694401,0
9.05510637908046,39.4372685835266,0
8.86272964067344,38.9048505051272,0
9.58205135819535,40.7766328120002,0
8.52816139996558,39.3540782587767,0
9.51513771005378,40.5353808702254,0
