"x","y","occ"
9.23075470545209,40.1277482789509,0
8.95947,39.767856,1
9.552784,41.003035,1
8.951103,39.74742,1
9.68242183040771,40.5603379676504,0
8.9547359068681,39.2542498690768,0
8.984953,39.756163,1
9.74097127253158,40.6601663573503,0
8.822844,40.218281,1
8.995673,39.749658,1
8.949876,39.747543,1
8.982775,39.772525,1
8.9948,39.7682,1
8.99836,39.7377,1
8.505727,40.360087,1
8.55325401801866,40.5936140975504,0
8.78745178651417,40.7433566821002,0
8.53652560598327,39.2043356742269,0
8.918293,40.343583,1
8.45288354580631,39.062912122152,0
8.83763702262035,40.918056364075,0
8.7121739323549,40.0695150516259,0
8.98819273093889,40.7267186171502,0
8.96685,39.753,1
9.273738,40.612358,1
9.38967461978833,40.7350376496252,0
9.03001376102737,40.1111102140009,0
8.93657,39.7704,1
8.940168,40.453189,1
8.951826,39.750159,1
8.980289,39.771398,1
9.10529161518664,41.0761179810998,0
8.947779,39.758136,1
9.451011,41.214799,1
9.36458200173524,39.5038208433265,0
8.943211,39.779101,1
9.4482240619122,40.884780234175,0
9.35621779571754,39.6785205253013,0
9.05510637908046,41.0345228187249,0
8.60343925412485,39.8282631098512,0
8.97673,39.7664,1
8.949168,39.749581,1
8.82927281660265,39.029635992252,0
9.52350191607147,40.6185711949753,0
8.995241,39.742479,1
9.01328534899198,40.7100805522002,0
9.17220526332821,39.6202872979764,0
8.859539,40.223115,1
8.973565,39.770304,1
8.98507,39.7635,1
8.88782225872653,39.5454160057015,0
8.95686,39.758448,1
8.986342,39.753565,1
8.37760569164704,40.7932708769501,0
8.960107,39.753809,1
8.972667,39.748146,1
8.539584,40.442186,1
8.987717,39.761805,1
8.99202,39.755678,1
9.60714397624844,40.3690002207256,0
8.711513,40.355232,1
9.54859453412456,39.2459308366018,0
8.634551,40.159269,1
9.17220526332821,39.7533918175763,0
9.03837796704507,39.5537350381765,0
8.868439,40.653285,1
8.685423,40.222387,1
9.49840929801838,39.4955018108515,0
8.9738,39.7682,1
9.07183479111585,40.951332493975,0
8.82927281660265,39.0129979273021,0
9.49004509200068,39.7367537526263,0
9.506157,40.304178,1
9.15547685129282,39.5370969732265,0
9.205662087399,40.9679705589249,0
8.98173,39.773664,1
8.952128,39.743779,1
8.68007,40.21726,1
8.980321,39.76555,1
9.54023032810687,39.6868395577763,0
9.42313144385911,39.2376118041268,0
8.51979719394788,39.5703731031265,0
8.7121739323549,40.8431850718001,0
8.54488981200097,39.3873543886767,0
8.94647,39.7509,1
9.01328534899198,39.3956734211516,0
9.54023032810687,39.3707163237267,0
9.217846,39.32977,1
9.09692740916894,41.0178847537749,0
8.843716,40.02271,1
9.146693,39.185402,1
8.956627,39.758187,1
8.81612,39.83173,1
8.973261,39.772344,1
8.961239,39.762143,1
8.966951,39.753348,1
8.57834663607176,39.096188252052,0
9.25584732350518,41.0095657212999,0
8.66198869624872,39.2958450314518,0
8.68708131430181,39.4788637459016,0
8.93800749483271,39.5038208433265,0
8.971118,39.770363,1
8.94893,39.7619,1
9.67405762439001,39.9114534346011,0
8.67871710828411,38.9797217974021,0
8.99465,39.7452,1
8.85436543465574,40.8515041042751,0
8.48634036987709,39.2209737391768,0
9.37294620775293,40.1859815062758,0
8.99249,39.7617,1
8.88782225872653,38.9298076025521,0
9.0087,39.7532,1
8.986787,39.743588,1
9.00222,39.7535,1
9.6907860364254,40.4937857078505,0
8.82927281660265,38.8882124401772,0
9.05510637908046,40.2109386037008,0
8.98819273093889,40.011281824301,0
8.68708131430181,40.7350376496252,0
8.39433410368243,39.3873543886767,0
8.94169,39.7481,1
9.09692740916894,40.7350376496252,0
9.50677350403608,40.6268902274503,0
9.00206,39.7386,1
9.65732921235462,39.8199440773762,0
8.565142,40.344328,1
9.59041556421304,39.7367537526263,0
8.951793,39.01746,1
9.22239049943439,40.019600856776,0
8.752998,40.514869,1
8.873817,40.605886,1
9.507298,40.304748,1
8.88782225872653,39.4372685835266,0
9.15547685129282,40.5021047403254,0
8.976024,39.774858,1
8.842151,40.02164,1
8.4696119578417,40.7599947470502,0
8.537447,40.446998,1
8.979432,39.760278,1
9.00492114297428,39.5870111680764,0
9.318745,40.569214,1
8.541402,40.43657,1
8.98819273093889,39.6286063304514,0
8.96221,39.7691,1
8.62853187217793,40.8182279743751,0
8.974019,39.757069,1
8.95867,39.7474,1
8.562864,40.341208,1
8.79581599253187,40.7599947470502,0
8.4524,39.72789,1
8.95667,39.7385,1
9.48168088598299,39.6535634278764,0
8.952435,39.017447,1
8.83763702262035,39.6369253629264,0
8.982827,39.77117,1
9.03837796704507,40.3190860258756,0
8.974865,39.7761,1
8.290365,41.064694,1
